plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
2A1_B16,B16,Plate2_drugs,2,fluvastatin,treated,0.0625,1.25,2A1,2,16,0,0,0,0,0,0,0,0,-2378934.313,-289.4002532,-1898271.031,-722.2097033,0,0,0,0,0,-195470.5547,-1419.659267,0,0,0,-1898271.031,-722.2097033,-3327755.563,0,-2104352,-1139.232062,0,0,0,0,0,-2654448.969,-1014.944165,0,-12.71901528,0,-2104352,-1139.232062,0,0,-539036.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B17,B17,Plate2_drugs,2,fluvastatin,treated,0.03125,0.625,2A1,2,17,0,0,0,0,0,0,0,0,-2350114.375,-343.7066597,-1891463.563,-673.8512956,0,0,0,0,0,-208204.3984,-1368.971622,0,0,0,-1891463.563,-673.8512956,-3664041.625,0,-2127280.813,-1156.90359,0,0,0,0,0,-2334072.906,-1042.823962,0,-9.797023321,0,-2127280.813,-1156.90359,0,0,-481844.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B18,B18,Plate2_drugs,2,fluvastatin,treated,0.015625,0.3125,2A1,2,18,0,0,0,0,0,0,0,0,-2236360.25,-276.8901509,-1859454.813,-617.4369775,0,0,0,0,0,-196182.1016,-1373.87004,0,0,0,-1859454.813,-617.4369775,-3394971.938,0,-1956794.438,-1079.639086,0,0,0,0,0,-2225419.969,-954.4775658,0,-8.382129704,0,-1956794.438,-1079.639086,0,0,-577005.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B19,B19,Plate2_drugs,2,monensin,treated,1,20,2A1,2,19,0,0,0,0,0,0,0,0,-2845117.094,-307.9260678,-1926587.594,-695.7168444,0,0,0,0,0,-242321.2578,-1499.473374,0,0,0,-1926587.594,-695.7168444,-3350559.156,0,-2067080.25,-1081.332565,0,0,0,0,0,-2651655.406,-1005.168315,0,-9.219262961,0,-2067080.25,-1081.332565,0,0,-322254.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B20,B20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,2,20,0,0,0,0,0,0,0,0,-2646555.844,-302.4495278,-1692349.188,-496.8027945,0,0,0,0,0,-162561,-1221.485907,0,0,0,-1692349.188,-496.8027945,-2598119.031,0,-1831398.563,-925.3990398,0,0,0,0,0,-2116156.563,-868.5669143,0,-9.926567148,0,-1831398.563,-925.3990398,0,0,-262793.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B21,B21,Plate2_drugs,2,monensin,treated,0.5,10,2A1,2,21,0,0,0,0,0,0,0,0,-2277782.813,-47.13876184,-1584374.125,-390.0092743,0,0,0,0,0,-189964.2188,-750.050922,0,0,0,-1584374.125,-390.0092743,-3306258.938,0,-2191351.688,-1023.548864,0,0,0,0,0,-3376195.594,-846.6192521,0,-11.65912311,0,-2191351.688,-1023.548864,0,0,-169617.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B22,B22,Plate2_drugs,2,monensin,treated,0.25,5,2A1,2,22,0,0,0,0,0,0,0,0,-1796622.438,-97.63236685,-1564404.156,-524.6767146,0,0,0,0,0,-194746.5391,-1125.518566,0,0,0,-1564404.156,-524.6767146,-3722197.531,0,-2151193.313,-1057.259997,0,0,0,0,0,-3392297.313,-923.7349927,0,-10.06277792,0,-2151193.313,-1057.259997,0,0,-265922.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_B23,B23,Plate2_drugs,2,monensin,treated,0.125,2.5,2A1,2,23,0,0,0,0,0,0,0,0,-2250858.813,-104.5819937,-1545364.375,-297.6706939,0,0,0,0,0,-247042.1016,-1001.52224,0,0,0,-1545364.375,-297.6706939,-2887270.438,0,-1921190.688,-1009.365468,0,0,0,0,0,-2617546.844,-805.6975159,0,-6.251817842,0,-1921190.688,-1009.365468,0,0,-349667.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C02,C02,Plate2_drugs,2,monensin,treated,0.0625,1.25,2A1,3,2,0,0,0,0,0,0,0,0,-530649.5313,-119.1371697,-660449.9688,-187.6142406,0,0,0,0,0,-83562.48438,-354.1976961,0,0,0,-660449.9688,-187.6142406,-624614.1875,0,-422209.875,71.46075542,0,0,0,0,0,-712845.7813,266.1985374,0,0.165449509,0,-422209.875,71.46075542,0,0,356577.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C03,C03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,3,3,0,0,0,0,0,0,0,0,-216752.7813,2.219128273,-572605.7813,-206.0921825,0,0,0,0,0,-99922.15625,-279.1712105,0,0,0,-572605.7813,-206.0921825,-279621.5313,0,-217695.2813,-30.57526738,0,0,0,0,0,-865229.1563,166.0632072,0,-1.798951638,0,-217695.2813,-30.57526738,0,0,339018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C04,C04,Plate2_drugs,2,monensin,treated,0.03125,0.625,2A1,3,4,0,0,0,0,0,0,0,0,-68177.84375,-72.95352008,-435638.625,-177.5632648,0,0,0,0,0,-72455.91406,-162.7499805,0,0,0,-435638.625,-177.5632648,-409883.125,0,-346334.3438,-54.21952056,0,0,0,0,0,-856078.625,96.93707529,0,-3.825655158,0,-346334.3438,-54.21952056,0,0,603359.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C05,C05,Plate2_drugs,2,monensin,treated,0.015625,0.3125,2A1,3,5,0,0,0,0,0,0,0,0,-221700.0313,-3.23305613,-364031.6875,-108.4750296,0,0,0,0,0,-42466.63281,-311.0744268,0,0,0,-364031.6875,-108.4750296,-1060261.719,0,-275578.4063,16.91818705,0,0,0,0,0,-661710.4063,154.2167583,0,-0.469076387,0,-275578.4063,16.91818705,0,0,508042.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C06,C06,Plate2_drugs,2,dactinomycin,treated,1,20,2A1,3,6,0,0,0,0,0,0,0,0,164195.1563,-22.68698868,-508246.8125,-361.4330717,0,0,0,0,0,-13254.4375,-46.00899351,0,0,0,-508246.8125,-361.4330717,-720897.2188,0,-368658.75,-148.9863881,0,0,0,0,0,-904883.4688,-68.10689728,0,-6.492789893,0,-368658.75,-148.9863881,0,0,552468.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C07,C07,Plate2_drugs,2,dactinomycin,treated,0.5,10,2A1,3,7,0,0,0,0,0,0,0,0,106232.0938,-65.49949885,-269714.6563,-174.6579729,0,0,0,0,0,-37842.29688,-96.97095289,0,0,0,-269714.6563,-174.6579729,-357650.1875,0,-324041.875,50.97374209,0,0,0,0,0,-537502.4688,107.2164654,0,-2.92004098,0,-324041.875,50.97374209,0,0,548671.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C08,C08,Plate2_drugs,2,dactinomycin,treated,0.25,5,2A1,3,8,0,0,0,0,0,0,0,0,-188283.9375,38.79051142,-500214.625,-241.3851223,0,0,0,0,0,-70908.27344,-204.2431769,0,0,0,-500214.625,-241.3851223,-1133403.25,0,-411885.25,2.31449027,0,0,0,0,0,-789644.5,87.39918282,0,-2.499391959,0,-411885.25,2.31449027,0,0,672554.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C09,C09,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,3,9,0,0,0,0,0,0,0,0,-185010,93.3245348,-487641.8438,92.85635044,0,0,0,0,0,-46997.19531,156.5475854,0,0,0,-487641.8438,92.85635044,-1337283.906,0,-497549.3125,-77.78028012,0,0,0,0,0,-867044.9375,-47.27448079,0,-4.585533565,0,-497549.3125,-77.78028012,0,0,405212.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C10,C10,Plate2_drugs,2,dactinomycin,treated,0.125,2.5,2A1,3,10,0,0,0,0,0,0,0,0,-346977.1563,57.11141889,-389577.75,73.30462503,0,0,0,0,0,-10063.85156,70.16684377,0,0,0,-389577.75,73.30462503,-1025288.313,0,-308829.25,35.29449133,0,0,0,0,0,-510181.9375,166.7633237,0,-2.601842422,0,-308829.25,35.29449133,0,0,516493.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C11,C11,Plate2_drugs,2,dactinomycin,treated,0.0625,1.25,2A1,3,11,0,0,0,0,0,0,0,0,681914.0313,101.9214112,-139385.4063,23.36456693,0,0,0,0,0,-17341.30469,146.3045659,0,0,0,-139385.4063,23.36456693,-518535.125,0,-285138.25,-2.265295544,0,0,0,0,0,-1001278.75,141.045431,0,-7.709620157,0,-285138.25,-2.265295544,0,0,259552.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C12,C12,Plate2_drugs,2,dactinomycin,treated,0.03125,0.625,2A1,3,12,0,0,0,0,0,0,0,0,2209.875,-4.884517298,-274288.375,-68.95533667,0,0,0,0,0,-40034.17969,-3.492796337,0,0,0,-274288.375,-68.95533667,-712052.8125,0,-513371.75,-65.90135897,0,0,0,0,0,-804995.9063,-107.9353076,0,-6.481563662,0,-513371.75,-65.90135897,0,0,438022.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C13,C13,Plate2_drugs,2,dactinomycin,treated,0.015625,0.3125,2A1,3,13,0,0,0,0,0,0,0,0,356543.875,32.48200025,-369819.9375,6.57202901,0,0,0,0,0,-24254.85156,65.56769114,0,0,0,-369819.9375,6.57202901,-796837,0,-411186.625,-18.28203379,0,0,0,0,0,-799467.0938,-41.80400548,0,-3.688817916,0,-411186.625,-18.28203379,0,0,383217.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C14,C14,Plate2_drugs,2,amsacrine,treated,1,20,2A1,3,14,0,0,0,0,0,0,0,0,946016.125,95.20149471,107242.1563,171.9610794,0,0,0,0,0,32970.69531,527.033593,0,0,0,107242.1563,171.9610794,63761.5625,0,-328089.1563,47.64585116,0,0,0,0,0,-778192.3125,176.9020908,0,-6.064197657,0,-328089.1563,47.64585116,0,0,491182.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C15,C15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,3,15,0,0,0,0,0,0,0,0,243812.75,-11.19425495,-185938.75,120.0277858,0,0,0,0,0,-19373.39844,281.1089494,0,0,0,-185938.75,120.0277858,-704455.0625,0,-307901.75,-25.95171013,0,0,0,0,0,-609522.8438,44.70710196,0,-4.020019962,0,-307901.75,-25.95171013,0,0,444489.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C16,C16,Plate2_drugs,2,amsacrine,treated,0.5,10,2A1,3,16,0,0,0,0,0,0,0,0,817777.8125,87.38972563,-208115.1563,73.75127634,0,0,0,0,0,-20154.57031,146.7801259,0,0,0,-208115.1563,73.75127634,-648992.75,0,-586023.8125,-76.2594485,0,0,0,0,0,-1314941.156,2.664590901,0,-9.921682675,0,-586023.8125,-76.2594485,0,0,386068.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C17,C17,Plate2_drugs,2,amsacrine,treated,0.25,5,2A1,3,17,0,0,0,0,0,0,0,0,846597.75,33.08331912,-201307.6875,122.1096841,0,0,0,0,0,-32888.41406,197.4677716,0,0,0,-201307.6875,122.1096841,-985278.8125,0,-608952.625,-93.9309762,0,0,0,0,0,-994565.0938,-25.21520575,0,-6.999690711,0,-608952.625,-93.9309762,0,0,443261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C18,C18,Plate2_drugs,2,amsacrine,treated,0.125,2.5,2A1,3,18,0,0,0,0,0,0,0,0,960351.875,99.8998279,-169298.9375,178.5240021,0,0,0,0,0,-20866.11719,192.5693535,0,0,0,-169298.9375,178.5240021,-716209.125,0,-438466.25,-16.66647267,0,0,0,0,0,-885912.1563,63.13119037,0,-5.584797094,0,-438466.25,-16.66647267,0,0,348100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C19,C19,Plate2_drugs,2,amsacrine,treated,0.0625,1.25,2A1,3,19,0,0,0,0,0,0,0,0,351595.0313,68.86391101,-236431.7188,100.2441353,0,0,0,0,0,-67005.27344,66.96601955,0,0,0,-236431.7188,100.2441353,-671796.3438,0,-548752.0625,-18.35995134,0,0,0,0,0,-1312147.594,12.44044065,0,-6.421930351,0,-548752.0625,-18.35995134,0,0,602850.7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C20,C20,Plate2_drugs,2,amsacrine,treated,0.03125,0.625,2A1,3,20,0,0,0,0,0,0,0,0,550156.2813,74.34045107,-2193.3125,299.1581852,0,0,0,0,0,12754.98438,344.9534859,0,0,0,-2193.3125,299.1581852,80643.78125,0,-313070.375,137.5735736,0,0,0,0,0,-776648.75,149.0418419,0,-7.129234538,0,-313070.375,137.5735736,0,0,662312.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C21,C21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,3,21,0,0,0,0,0,0,0,0,918929.3125,329.651217,105781.75,405.9517054,0,0,0,0,0,-14648.23438,816.3884713,0,0,0,105781.75,405.9517054,-627496.125,0,-673023.5,39.42374919,0,0,0,0,0,-2036687.781,170.989504,0,-8.861790497,0,-673023.5,39.42374919,0,0,755487.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C22,C22,Plate2_drugs,2,amsacrine,treated,0.015625,0.3125,2A1,3,22,0,0,0,0,0,0,0,0,1400089.688,279.157612,125751.7188,271.284265,0,0,0,0,0,-19430.55469,440.9208276,0,0,0,125751.7188,271.284265,-1043434.719,0,-632865.125,5.712616004,0,0,0,0,0,-2052789.5,93.87376339,0,-7.265445314,0,-632865.125,5.712616004,0,0,659182.7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_C23,C23,Plate2_drugs,2,9-aminoacridine,treated,1,20,2A1,3,23,0,0,0,0,0,0,0,0,945853.3125,272.2079852,144791.5,498.2902858,0,0,0,0,0,-71726.11719,564.9171529,0,0,0,144791.5,498.2902858,-208507.625,0,-402862.5,53.6071452,0,0,0,0,0,-1278039.031,211.9112402,0,-3.454485232,0,-402862.5,53.6071452,0,0,575438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D02,D02,Plate2_drugs,2,9-aminoacridine,treated,0.5,10,2A1,4,2,0,0,0,0,0,0,0,0,-2974698.969,-607.64503,-1488987.094,-1020.969374,0,0,0,0,0,-193207.5313,-1773.884841,0,0,0,-1488987.094,-1020.969374,-244405.1875,0,-86815.8125,-31.63139572,0,0,0,0,0,658201.9688,47.99782543,0,11.60537998,0,-86815.8125,-31.63139572,0,0,275336.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D03,D03,Plate2_drugs,2,9-aminoacridine,treated,0.25,5,2A1,4,3,0,0,0,0,0,0,0,0,-2660802.219,-486.288732,-1401142.906,-1039.447316,0,0,0,0,0,-209567.2031,-1698.858355,0,0,0,-1401142.906,-1039.447316,100587.4688,0,117698.7813,-133.6674185,0,0,0,0,0,505818.5938,-52.13750476,0,9.640978833,0,117698.7813,-133.6674185,0,0,257777.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D04,D04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,4,4,0,0,0,0,0,0,0,0,-2512227.281,-561.4613804,-1264175.75,-1010.918399,0,0,0,0,0,-182100.9609,-1582.437125,0,0,0,-1264175.75,-1010.918399,-29674.125,0,-10940.28125,-157.3116717,0,0,0,0,0,514969.125,-121.2636366,0,7.614275313,0,-10940.28125,-157.3116717,0,0,522118.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D05,D05,Plate2_drugs,2,9-aminoacridine,treated,0.125,2.5,2A1,4,5,0,0,0,0,0,0,0,0,-2665749.469,-491.7409164,-1192568.813,-941.8301633,0,0,0,0,0,-152111.6797,-1730.761571,0,0,0,-1192568.813,-941.8301633,-680052.7188,0,59815.65625,-86.1739641,0,0,0,0,0,709337.3438,-63.98395363,0,10.97085408,0,59815.65625,-86.1739641,0,0,426801.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D06,D06,Plate2_drugs,2,9-aminoacridine,treated,0.0625,1.25,2A1,4,6,0,0,0,0,0,0,0,0,-2279854.281,-511.194849,-1336783.938,-1194.788205,0,0,0,0,0,-122899.4844,-1465.696138,0,0,0,-1336783.938,-1194.788205,-340688.2188,0,-33264.6875,-252.0785392,0,0,0,0,0,466164.2813,-286.3076092,0,4.947140578,0,-33264.6875,-252.0785392,0,0,471227.5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D07,D07,Plate2_drugs,2,9-aminoacridine,treated,0.03125,0.625,2A1,4,7,0,0,0,0,0,0,0,0,-2337817.344,-554.0073591,-1098251.781,-1008.013107,0,0,0,0,0,-147487.3438,-1516.658097,0,0,0,-1098251.781,-1008.013107,22558.8125,0,11352.1875,-52.11840905,0,0,0,0,0,833545.2813,-110.9842465,0,8.519889491,0,11352.1875,-52.11840905,0,0,467430.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D08,D08,Plate2_drugs,2,9-aminoacridine,treated,0.015625,0.3125,2A1,4,8,0,0,0,0,0,0,0,0,-2632333.375,-449.7173489,-1328751.75,-1074.740256,0,0,0,0,0,-180553.3203,-1623.930321,0,0,0,-1328751.75,-1074.740256,-753194.25,0,-76491.1875,-100.7776609,0,0,0,0,0,581403.25,-130.8015291,0,8.940538512,0,-76491.1875,-100.7776609,0,0,591313.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D09,D09,Plate2_drugs,2,emetine,treated,1,20,2A1,4,9,0,0,0,0,0,0,0,0,-2629059.438,-395.1833255,-1316178.969,-740.4987832,0,0,0,0,0,-156642.2422,-1263.139559,0,0,0,-1316178.969,-740.4987832,-957074.9063,0,-162155.25,-180.8724313,0,0,0,0,0,504002.8125,-265.4751927,0,6.854396906,0,-162155.25,-180.8724313,0,0,323971.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D10,D10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,4,10,0,0,0,0,0,0,0,0,-2791026.594,-431.3964414,-1218114.875,-760.0505086,0,0,0,0,0,-119708.8984,-1349.520301,0,0,0,-1218114.875,-760.0505086,-645079.3125,0,26564.8125,-67.79765981,0,0,0,0,0,860865.8125,-51.43738827,0,8.838088049,0,26564.8125,-67.79765981,0,0,435252.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D11,D11,Plate2_drugs,2,emetine,treated,0.5,10,2A1,4,11,0,0,0,0,0,0,0,0,-1762135.406,-386.5864491,-967922.5313,-809.9905668,0,0,0,0,0,-126986.3516,-1273.382579,0,0,0,-967922.5313,-809.9905668,-138326.125,0,50255.8125,-105.3574467,0,0,0,0,0,369769,-77.15528088,0,3.730310314,0,50255.8125,-105.3574467,0,0,178311.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D12,D12,Plate2_drugs,2,emetine,treated,0.25,5,2A1,4,12,0,0,0,0,0,0,0,0,-2441839.563,-493.3923776,-1102825.5,-902.3104704,0,0,0,0,0,-149679.2266,-1423.179941,0,0,0,-1102825.5,-902.3104704,-331843.8125,0,-177977.6875,-168.9935101,0,0,0,0,0,566051.8438,-326.1360195,0,4.958366809,0,-177977.6875,-168.9935101,0,0,356781.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D13,D13,Plate2_drugs,2,emetine,treated,0.125,2.5,2A1,4,13,0,0,0,0,0,0,0,0,-2087505.563,-456.02586,-1198357.063,-826.7831047,0,0,0,0,0,-133899.8984,-1354.119453,0,0,0,-1198357.063,-826.7831047,-416628,0,-75792.5625,-121.3741849,0,0,0,0,0,571580.6563,-260.0047174,0,7.751112555,0,-75792.5625,-121.3741849,0,0,301976.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D14,D14,Plate2_drugs,2,emetine,treated,0.0625,1.25,2A1,4,14,0,0,0,0,0,0,0,0,-1498033.313,-393.3063656,-721294.9688,-661.3940543,0,0,0,0,0,-76674.35156,-892.6535515,0,0,0,-721294.9688,-661.3940543,443970.5625,0,7304.90625,-55.44629998,0,0,0,0,0,592855.4375,-41.29862109,0,5.375732814,0,7304.90625,-55.44629998,0,0,409941.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D15,D15,Plate2_drugs,2,emetine,treated,0.03125,0.625,2A1,4,15,0,0,0,0,0,0,0,0,-2200236.688,-499.7021152,-1014475.875,-713.3273478,0,0,0,0,0,-129018.4453,-1138.578195,0,0,0,-1014475.875,-713.3273478,-324246.0625,0,27492.3125,-129.0438613,0,0,0,0,0,761524.9063,-173.49361,0,7.419910509,0,27492.3125,-129.0438613,0,0,363248.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D16,D16,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,4,16,0,0,0,0,0,0,0,0,-1626271.625,-401.1181346,-1036652.281,-759.6038573,0,0,0,0,0,-129799.6172,-1272.907019,0,0,0,-1036652.281,-759.6038573,-268783.75,0,-250629.75,-179.3515996,0,0,0,0,0,56106.59375,-215.536121,0,1.518247796,0,-250629.75,-179.3515996,0,0,304827.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D17,D17,Plate2_drugs,2,emetine,treated,0.015625,0.3125,2A1,4,17,0,0,0,0,0,0,0,0,-1597451.688,-455.4245412,-1029844.813,-711.2454496,0,0,0,0,0,-142533.4609,-1222.219373,0,0,0,-1029844.813,-711.2454496,-605069.8125,0,-273558.5625,-197.0231273,0,0,0,0,0,376482.6563,-243.4159177,0,4.44023976,0,-273558.5625,-197.0231273,0,0,362020.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D18,D18,Plate2_drugs,2,digitoxin,treated,1,5,2A1,4,18,0,0,0,0,0,0,0,0,-1483697.563,-388.6080324,-997836.0625,-654.8311316,0,0,0,0,0,-130511.1641,-1227.117791,0,0,0,-997836.0625,-654.8311316,-336000.125,0,-103072.1875,-119.7586238,0,0,0,0,0,485135.5938,-155.0695216,0,5.855133377,0,-103072.1875,-119.7586238,0,0,266859.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D19,D19,Plate2_drugs,2,digitoxin,treated,0.5,2.5,2A1,4,19,0,0,0,0,0,0,0,0,-2092454.406,-419.6439493,-1064968.844,-733.1109984,0,0,0,0,0,-176650.3203,-1352.721125,0,0,0,-1064968.844,-733.1109984,-291587.3438,0,-213358,-121.4521025,0,0,0,0,0,58900.15625,-205.7602713,0,5.01800012,0,-213358,-121.4521025,0,0,521609.8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D20,D20,Plate2_drugs,2,digitoxin,treated,0.25,1.25,2A1,4,20,0,0,0,0,0,0,0,0,-1893893.156,-414.1674092,-830730.4375,-534.1969485,0,0,0,0,0,-96890.0625,-1074.733659,0,0,0,-830730.4375,-534.1969485,460852.7813,0,22323.6875,34.48142242,0,0,0,0,0,594399,-69.15887007,0,4.310695933,0,22323.6875,34.48142242,0,0,581071.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D21,D21,Plate2_drugs,2,digitoxin,treated,0.125,0.625,2A1,4,21,0,0,0,0,0,0,0,0,-1525120.125,-158.8566433,-722755.375,-427.4034283,0,0,0,0,0,-124293.2813,-603.2986732,0,0,0,-722755.375,-427.4034283,-247287.125,0,-337629.4375,-63.66840195,0,0,0,0,0,-665640.0313,-47.2112079,0,2.578139974,0,-337629.4375,-63.66840195,0,0,674246.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D22,D22,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,4,22,0,0,0,0,0,0,0,0,-1043959.75,-209.3502483,-702785.4063,-562.0708686,0,0,0,0,0,-129075.6016,-978.7663169,0,0,0,-702785.4063,-562.0708686,-663225.7188,0,-297471.0625,-97.37953514,0,0,0,0,0,-681741.75,-124.3269485,0,4.174485157,0,-297471.0625,-97.37953514,0,0,577941.8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_D23,D23,Plate2_drugs,2,digitoxin,treated,0.0625,0.3125,2A1,4,23,0,0,0,0,0,0,0,0,-1498196.125,-216.2998751,-683745.625,-335.0648479,0,0,0,0,0,-181371.1641,-854.7699916,0,0,0,-683745.625,-335.0648479,171701.375,0,-67468.4375,-49.48500594,0,0,0,0,0,93008.71875,-6.28947173,0,7.985445239,0,-67468.4375,-49.48500594,0,0,494197.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_E02,E02,Plate2_drugs,2,digitoxin,treated,0.03125,0.15625,2A1,5,2,0,0,0,0,0,0,0,0,-1128252.031,-175.761299,-281755.2813,-82.60333859,0,0,0,0,0,-51192.29688,-370.6006158,0,0,0,-281755.2813,-82.60333859,-131697.5,0,-22614.5625,88.71903812,0,0,0,0,0,261090.1563,164.9254579,0,9.668464633,0,-22614.5625,88.71903812,0,0,-11723.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A1_E03,E03,Plate2_drugs,2,digitoxin,treated,0.015625,0.078125,2A1,5,3,0,0,0,0,0,0,0,0,-814355.2813,-54.40500105,-193911.0938,-101.0812805,0,0,0,0,0,-67551.96875,-295.5741302,0,0,0,-193911.0938,-101.0812805,213295.1563,0,181900.0313,-13.31698469,0,0,0,0,0,108706.7813,64.79012768,0,7.704063486,0,181900.0313,-13.31698469,0,0,-29283.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
