plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1A3_K16,K16,Plate1_drugs,1,mitomycin-c,treated,1,20,1A3,11,16,1756,1.300220997,1.718278425,11518487,7401.80575,1902.921928,47.28433822,7909732,718.4601647,3872307,2163.605121,12547,2025.819383,4,1.6,100861,3620.95,26,5.333333333,3872307,2163.605121,26479904,2373.363483,9197059,5036.7784,5905215,4116.658018,1459,17.87692308,5169343,5510.8,862,27.10714286,9197059,5036.7784,22234737,2002.351247,4308103,3963.016364,1059,8.720812183,7980086,4183.007338,11534733,7399.230769,4577439,7965.981595,522,22.34482759,11534733,7399.230769
1A3_K17,K17,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,11,17,1378,1.238631698,1.55352493,12424986,9699.222074,2387.531796,41.88703967,8860713,1355.148192,4110376,3042.87614,6493,2519.8,2,1,354698,4635.693548,79,8.933333333,4110376,3042.87614,19407219,2917.209443,6833661,4899.610487,1538287,5028.140969,294,11.68421053,1841230,5663.933549,324,9.590909091,6833661,4899.610487,16055748,2368.540452,1602080,4283.709016,359,5.53030303,5199828,3722.678991,12367649,9699.02471,5702301,10122.92513,578,45.06666667,12367649,9699.02471
1A3_K18,K18,Plate1_drugs,1,mitomycin-c,treated,0.5,10,1A3,11,18,1818,1.283297819,1.706676035,12498349,7432.210744,1812.344589,48.11184358,9514109,991.4755297,4807696,2631.390947,2551,2060.25,1,1,187052,4786.333333,39,8.166666667,4807696,2631.390947,26037312,2643.995031,9222133,4990.412619,3724665,4659.295775,788,15.79591837,3365614,5649.26375,580,16.10714286,9222133,4990.412619,22704609,2292.799128,2869129,4436.794088,659,7.605442177,7762359,4077.791791,12487340,7424.510331,4737048,7804.01,608,26.68,12487340,7424.510331
1A3_K19,K19,Plate1_drugs,1,mitomycin-c,treated,0.25,5,1A3,11,19,1891,1.26756438,1.717130159,13035095,7226.177778,1766.795641,49.06827875,11680832,1281.487384,5639950,2975.722957,0,0,0,0,257899,5430.25,48,8.5,5639950,2975.722957,27308750,2950.204998,9728631,5099.627511,2824674,5021.2497,558,11.92307692,2826976,5784.679475,494,10.87671233,9728631,5099.627511,23167445,2482.046029,2548552,4591.772532,543,6.267759563,7917075,4067.919267,13007220,7214.533247,4918921,7558.947867,653,25.35714286,13007220,7214.533247
1A3_K20,K20,Plate1_drugs,1,mitomycin-c,treated,0.125,2.5,1A3,11,20,1855,1.254601989,1.653398297,14083954,8002.781399,2006.889251,48.59896455,12088185,1314.820736,5998017,3182.732472,0,0,0,0,421108,5365.385965,78,9.25,5998017,3182.732472,27153315,2919.226703,9756068,5154.38759,2891263,5057.790094,548,12.86363636,3003584,5837.590814,509,12.45454545,9756068,5154.38759,23928723,2584.045622,2966540,4822.649573,609,6.755555556,8311175,4347.799803,14053999,7992.851299,5583547,8489.182927,653,31.26315789,14053999,7992.851299
1A3_K21,K21,Plate1_drugs,1,mitomycin-c,treated,0.0625,1.25,1A3,11,21,1811.5,1.244442269,1.63503957,13952995,7826.312616,1936.400696,48.02575758,11749840.5,1343.236601,5760876.5,3080.413729,5352,2395.879464,2,1,431179.5,4908.31184,90,9.714285714,5760876.5,3080.413729,26282568.5,2981.531575,9360311.5,5042.872525,2378962.5,5125.03658,461,12.09934319,2419259.5,5730.097022,414.5,8.834722222,9360311.5,5042.872525,23913546.5,2706.38671,2699861,4886.649832,539,6.066403762,7995948.5,4257.245006,13939247.5,7812.64593,5644978,8213.452168,686,29.5666996,13939247.5,7812.64593
1A3_K22,K22,Plate1_drugs,1,mitomycin-c,treated,0.03125,0.625,1A3,11,22,1856,1.244805807,1.631821353,15147652,8255.006597,1984.042506,48.61206224,11690236.5,1287.022797,5626069,2998.114729,0,0,0,0,385410.5,4754.105,83,8.636363636,5626069,2998.114729,26036641.5,2850.348407,9281176.5,4937.284087,2280836,4999.012011,458,11.31099325,2389804.5,5642.142151,423,9.751736111,9281176.5,4937.284087,26911615,2941.523902,3451255.5,5324.974991,639.5,7.175925926,8778596,4633.917935,15179455.5,8249.497296,6213690.5,8566.461015,709,34.55222734,15179455.5,8249.497296
1A3_K23,K23,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,11,23,1368.5,1.239521396,1.554366971,11958995.5,9405.751102,2330.338249,41.74240361,8120757,1202.828419,3833419,2723.064262,1867.5,1737.727273,1,1,256119,4247.71708,65,7.222222222,3833419,2723.064262,18700762.5,2761.093163,6639364.5,4676.220101,1418413.5,4983.492292,273,12.25833333,1350629,5427.769015,248,8.17940685,6639364.5,4676.220101,18596570,2752.993604,2219897.5,4940.630449,444,6.848913043,6166197.5,4313.116078,11954678,9413.525887,5276747,9897.689418,543,41,11954678,9413.525887
1A3_L02,L02,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,12,2,1408,1.2284345,1.548016572,12782431,9574.186249,2424.123871,42.34053943,10440355,1559.088425,5330645,3715.665336,3875,2528.333333,1,1,456539,5579.931818,83,9.6,5330645,3715.665336,19568303,2865.719329,7102938,4911.365994,2420137,4779.848558,500,12.07692308,2668542,5486.422222,475,12.525,7102938,4911.365994,22117484,3254.952899,3856072,5930.88172,646,8.151724138,7884880,5539.417349,12732012,9521.614949,5932142,10019.45299,595,48.3125,12732012,9521.614949
1A3_L03,L03,Plate1_drugs,1,mitomycin-c,treated,0.015625,0.3125,1A3,12,3,1923,1.236343601,1.589088482,17755368,8941.7557,2202.584437,49.4817102,15455318,1702.582554,7862099,4068.654223,0,0,0,0,648619,6401.295082,102,10.33333333,7862099,4068.654223,26250981,2816.673518,9608154,4915.684877,2386008,4836.488462,485,11.25,2391949,5565.460317,418,9.75,9608154,4915.684877,31462046,3427.356461,4894778,6249.742588,745,8.659574468,11198898,5719.413209,17702783,8920.750459,7161378,9365.082411,750,38.75,17702783,8920.750459
1A3_L04,L04,Plate1_drugs,1,paclitaxel,treated,1,20,1A3,12,4,1482,1.214241811,1.497022065,14156343,9410.296789,2348.913866,43.43893421,12051014,1812.042039,6005776.5,3891.412926,0,0,0,0,468085.5,5797.851667,79.5,9.166666667,6005776.5,3891.412926,20653414.5,3057.705004,7520591.5,4978.341338,1480033.5,4988.836972,284.5,9.202028986,2019130.5,5667.469789,362.5,8.7,7520591.5,4978.341338,25059759.5,3702.419629,3433419,6342.525097,521.5,7.092168675,8879390,5828.7157,14082535.5,9393.833386,5923217.5,9948.446358,607.5,38.88194444,14082535.5,9393.833386
1A3_L05,L05,Plate1_drugs,1,paclitaxel,treated,0.5,10,1A3,12,5,1401,1.220222135,1.508248972,12684217,9665.525953,2358.097517,42.23515837,11501389,1741.5301,5515903,3870.104518,0,0,0,0,394352,5860.28125,73,8.8,5515903,3870.104518,19979590,3000.108115,7186148,5100.645732,1945864,5166.113462,363,12.14814815,2245276,5792.259786,383,12,7186148,5100.645732,22490825,3447.891652,3484993,6316.183844,532,9.456140351,7846540,5499.959387,12676110,9663.841558,5699628,10145.1418,580,44.07142857,12676110,9663.841558
1A3_L06,L06,Plate1_drugs,1,paclitaxel,treated,0.25,5,1A3,12,6,1381.5,1.215541136,1.484415289,12193489,9335.993699,2278.157793,41.94019997,11241410,1768.012728,5463389,3833.758463,0,0,0,0,372980,5735.439855,68,8.25,5463389,3833.758463,20146941.5,3102.410626,7463890,5188.3881,1656819.5,5270.333408,304.5,10.18614719,1991590,5895.491659,335,10.30555556,7463890,5188.3881,23451162.5,3684.243127,3464327,6609.930974,498.5,8.84334845,8240137,5811.88796,12129997.5,9291.501644,5731450,9820.193396,583.5,42.78461538,12129997.5,9291.501644
1A3_L07,L07,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,12,7,1342,1.226458812,1.527679735,11168721,9017.454854,2253.750203,41.33627304,10065816,1619.707047,5117928,3565.290248,3056,2398,1,1,381430,5345.918919,69,8.363636364,5117928,3565.290248,18682540,2967.443548,6725819,4786.739946,1423822,4968.160256,283,10.42857143,1876472,5423.183857,343,8.151515152,6725819,4786.739946,21480812,3402.058767,2453768,6130.700758,400,6.37007874,7653671,5331.101028,11121130,8965.552161,5545473,9414.06735,595,43.57894737,11121130,8965.552161
1A3_L08,L08,Plate1_drugs,1,paclitaxel,treated,0.125,2.5,1A3,12,8,1445.5,1.205973332,1.4669257,12569596,9286.192859,2277.639359,42.90066744,12157831,1866.662325,5737394,3940.50123,0,0,0,0,487524.5,6013.611511,82.5,9.714285714,5737394,3940.50123,21465571,3170.487788,7624952,5219.051278,1469900.5,5333.349558,258,9.262931034,2078071,5917.226123,351,8.774865992,7624952,5219.051278,24675736.5,3637.281311,2706884.5,6558.91093,413,6.473915989,8503679,5688.068735,12502502,9240.084768,5701730.5,9638.270764,599,40.67948718,12502502,9240.084768
1A3_L09,L09,Plate1_drugs,1,paclitaxel,treated,0.0625,1.25,1A3,12,9,1386,1.22208627,1.493962726,12266423,9436.631551,2340.275337,42.00845164,11087417,1648.042465,5155797,3717.785217,0,0,0,0,402723,5589.453333,74,9.375,5155797,3717.785217,20264165,2938.737928,7138804,5031.990747,1655764,5030.400938,321,10.9389313,2207500,5667.308411,379,11,7138804,5031.990747,22935473,3338.325724,3403881,6200.671739,533,8.925,7717651,5502.254535,12276955,9429.250177,5621600,9842.15082,587,45.18181818,12276955,9429.250177
1A3_L10,L10,Plate1_drugs,1,paclitaxel,treated,0.03125,0.625,1A3,12,10,1387,1.21304537,1.490895516,11967068.5,9290.964522,2247.402485,42.02360074,11510622.5,1750.336506,5295497,3743.608889,0,0,0,0,416818,5569.151648,77,9.083333333,5295497,3743.608889,20118262.5,3001.874026,7112097,4983.643285,1149047.5,5205.087486,214,9.092329545,1468354,5747.764457,253,7.621014493,7112097,4983.643285,22040396.5,3331.662373,2681379.5,6009.524172,439.5,7.520609825,7599935,5235.016418,11972580,9281.853977,5547633,9682.390176,584,42.56313131,11972580,9281.853977
1A3_L11,L11,Plate1_drugs,1,paclitaxel,treated,0.015625,0.3125,1A3,12,11,1411,1.203262552,1.466412606,12278870,9361.091179,2276.119837,42.38562253,11376368,1738.841945,5280060,3708.78125,0,0,0,0,386889,5578.637931,74,8.857142857,5280060,3708.78125,20230160,3079.926599,7419301,5210.589202,1480044,5253.960902,273,10.62162162,1875673,5894.166667,316,9.266666667,7419301,5210.589202,21715081,3327.150366,2689658,6090.667984,428,7.447368421,7572051,5270.232841,12223515,9342.796436,5427433,9773.543624,565,38.55555556,12223515,9342.796436
1A3_L12,L12,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,12,12,1370,1.23173069,1.547438361,12261524,9606.303371,2439.145294,41.76527477,10264473,1532.287277,4791061,3456.145559,0,0,0,0,357770,5201.472973,71,8.875,4791061,3456.145559,20085037,2913.517117,7142636,5065.459295,2346513,4986.977925,450,12.68181818,2638503,5689.247159,462,16.0625,7142636,5065.459295,20895048,3058.276535,3009752,5639.488327,527,8.548387097,6913629,4976.933398,12282704,9567.760171,5520228,10118.39205,557,46.8,12282704,9567.760171
1A3_L13,L13,Plate1_drugs,1,sirolimus,treated,1,20,1A3,12,13,1117.5,1.406033647,1.529733986,8166997.5,7277.782804,2103.467057,37.7206193,6563666,1143.135703,3533735,3077.110447,0,0,0,0,97718.5,4566.541394,19,6.125,3533735,3077.110447,15364649,2712.054466,5917020,5191.266212,2724077.5,4396.312161,616,11.83095952,3243128.5,5671.234958,557.5,32.84656085,5917020,5191.266212,15409630.5,2643.364183,3032311.5,4991.879777,615.5,9.552727273,6047049,5410.280774,8153748,7280.429779,3351508.5,8365.698475,393,33.5875,8153748,7280.429779
1A3_L14,L14,Plate1_drugs,1,sirolimus,treated,0.5,10,1A3,12,14,1064,1.357350735,1.509275473,7727988.5,7303.245022,2026.975477,36.80661456,7015107,1302.875243,3527112.5,3202.926752,0,0,0,0,161830.5,5072.439655,31,8.183333333,3527112.5,3202.926752,16165784.5,2922.102347,5762677.5,5392.116601,2187504.5,4749.171654,454.5,10.60412371,2872459.5,5888.549022,482.5,24.83478261,5762677.5,5392.116601,16635365,3003.548786,2966914.5,5482.704184,544,8.893506494,6283439,5690.119032,7684926.5,7288.029838,3241391.5,8180.640591,385,31.3960084,7684926.5,7288.029838
1A3_L15,L15,Plate1_drugs,1,sirolimus,treated,0.25,5,1A3,12,15,1403,1.24939982,1.512926838,11844570,8847.817972,2228.383777,42.26529405,9795289,1572.220055,4765022,3352.259528,0,0,0,0,302308,5018.229167,62,8.142857143,4765022,3352.259528,19589272,3077.020261,7294294,5169.120098,1607379,5350.347826,291,10.76923077,1608747,5891.619048,273,9.288888889,7294294,5169.120098,19589110,3068.835799,2932997,5605.765891,507,8.384615385,6829472,4864.406798,11843213,8847.512843,5415358,9334.158607,573,44.75,11843213,8847.512843
1A3_L16,L16,Plate1_drugs,1,sirolimus,treated,0.125,2.5,1A3,12,16,1474,1.225033986,1.479736878,13897430,9329.837887,2284.625113,43.32153147,11494518,1822.733995,5572120,3710.867545,0,0,0,0,431711,5602.571429,77,9,5572120,3710.867545,20897828,3223.739777,7728158,5224.449187,1614563,5622.273859,275,12,1664256,6048.962264,274,8.550561798,7728158,5224.449187,22091236,3454.329641,2898761,6406.845411,438,8.43956044,7724135,5196.089826,13825563,9316.9,5902409,9734.67506,592,41.15384615,13825563,9316.9
1A3_L17,L17,Plate1_drugs,1,sirolimus,treated,0.0625,1.25,1A3,12,17,1392,1.22735488,1.514989747,12034873,9381.533898,2273.13256,42.09928083,10727556,1558.252211,4859102,3415.901639,0,0,0,0,371206,5278.816327,70,8.5,4859102,3415.901639,20425030,2974.030148,7080831,4976.691781,1965988,5086.928571,373,11.43939394,2215829,5626.154286,392,10.52941176,7080831,4976.691781,21913353,3182.283061,3391925,5870.244586,580,8.375,7203009,5067.847813,12000757,9348.968806,5632085,9679.253996,586,44.61538462,12000757,9348.968806
1A3_L18,L18,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,12,18,1332,1.239193902,1.564461475,11960629,9846.628029,2402.540408,41.18197511,9480484,1531.233545,4606466,3380.80172,0,0,0,0,354617,5215.149254,69,8.5,4606466,3380.80172,18663922,2989.744129,6896527,5053.304444,1460290,5256.126829,261,11.90625,1758672,5813.770149,303,9.6875,6896527,5053.304444,19286530,3075.062606,2465791,5578.684375,427,7.978723404,6649447,4841.901468,11928635,9844.165635,5501922,10210.34217,550,49.3,11928635,9844.165635
1A3_L19,L19,Plate1_drugs,1,sirolimus,treated,0.03125,0.625,1A3,12,19,1737,1.232945615,1.557355038,17448123,9761.363681,2346.87227,47.02783313,12358884,1551.898649,6080874,3538.595808,0,0,0,0,467124,5632.068966,84,9.25,6080874,3538.595808,24304792,2973.21084,8862510,5163.09438,2852729,5066.286792,533,11.91489362,2918745,5751.438272,486,11.35897436,8862510,5163.09438,26033271,3226.903801,4099278,5822.335306,665,8.715909091,8721844,5124.395062,17369759,9759.267225,7452994,10125.45532,717,43.08333333,17369759,9759.267225
1A3_L20,L20,Plate1_drugs,1,sirolimus,treated,0.015625,0.3125,1A3,12,20,1392,1.215531537,1.479458533,12784926,9723.598575,2306.724482,42.09928083,9927408,1595.069889,4705724,3355.816313,0,0,0,0,337086,5233.075472,64,8,4705724,3355.816313,19597148,3084.562735,7138740,5109.149758,1465244,5383.084112,258,11.95,1616924,5898.444126,271,9.55,7138740,5109.149758,19384991,3039.681206,2485651,5509.569869,432,7.632911392,6574575,4688.29084,12765052,9707.216779,5646545,10082.76132,561,41.375,12765052,9707.216779
1A3_L21,L21,Plate1_drugs,1,doxorubicin,treated,1,5,1A3,12,21,844,1.168078473,1.271431937,10602061.5,12415.4827,3818.268007,32.78130258,4397916,514.9536785,4601447.5,6541.420522,959.5,664.2525028,0.5,0.5,551551.5,8941.052381,59,9.239583333,4601447.5,6541.420522,15136322,1693.05836,7113367,9861.106541,2591280.5,4382.806187,555.5,18.59983897,6352178,11421.22766,668.5,432,7113367,9861.106541,13423763,1548.867848,2527658.5,5552.335163,512,11.1184481,8345254,12545.38037,10566040,12399.16333,4129950.5,14130.54598,302.5,93,10566040,12399.16333
1A3_L22,L22,Plate1_drugs,1,doxorubicin,treated,0.5,2.5,1A3,12,22,1260,1.241410244,1.595820629,11141455,9764.416404,2395.175671,40.05348707,6306331,908.505661,3072729,2422.335597,10782,2181,5,2,221722,3669.445652,60,7.2,3072729,2422.335597,17229929,2452.558987,5837242,4549.275,2820477,4129.103896,676,13.96551724,2500989,5062.808824,480,17.85714286,5837242,4549.275,16883800,2430.754327,3495509,4531.326433,784,10.23636364,5437032,4150.55038,11144483,9750.20385,4996786,10265.57771,496,42.26666667,11144483,9750.20385
1A3_L23,L23,Plate1_drugs,1,doxorubicin,treated,0.25,1.25,1A3,12,23,1338,1.25368373,1.626833639,10819969,8812.709172,2114.194154,41.27462309,6472991,920.3732021,3102070,2250.695336,9253,2046.552239,4,1.5,210771,3428.067797,62,6.777777778,3102070,2250.695336,17231425,2437.429212,5689813,4162.982326,1803980,3927.814815,438,9.904761905,1778665,4599.517241,381,9.3,5689813,4162.982326,17639400,2433.541127,2791379,4333.640594,631,7.811881188,5471303,3941.447168,10749453,8787.371674,4838248,9134.216401,522,33.66666667,10749453,8787.371674
1A3_M02,M02,Plate1_drugs,1,doxorubicin,treated,0.125,0.625,1A3,13,2,1409.5,1.238800443,1.582886108,12162880.5,9351.259168,2264.359878,42.36308631,6566925.5,909.2270949,3078390,2142.650659,6968.5,1841.15,3,1.236111111,216213,3219.414072,68.5,7.3875,3078390,2142.650659,18316715.5,2501.916293,5980963,4120.23298,1457914,4005.376633,353.5,7.938330171,1345397.5,4610.120295,286,6.55125,5980963,4120.23298,18996038,2587.838853,2359742,4445.960325,530,6.173286991,5971345.5,4070.487738,12105102,9345.35409,5396624.5,9684.783389,566.5,39.35511364,12105102,9345.35409
1A3_M03,M03,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,13,3,1348,1.229549041,1.545346367,12103784,9652.24547,2356.005323,41.42857596,7784665,1196.610545,3628396,2661.996294,0,0,0,0,258191,4095.464286,66,7.357142857,3628396,2661.996294,18254875,2738.498824,6362474,4676.376285,1528319,4728.3,304,11.47368421,1632513,5313.65808,294,9.5,6362474,4676.376285,18992978,2842.17214,2277874,5112.449827,437,7.102941176,6134659,4478.206011,12116854,9658.912814,5657807,10083.83272,563,49.6,12116854,9658.912814
1A3_M04,M04,Plate1_drugs,1,doxorubicin,treated,0.0625,0.3125,1A3,13,4,1393,1.252802484,1.597551264,11370585,8862.112119,2114.11799,42.11439998,6381640,887.1203959,3002347,2081.057169,8184,1845.971429,4,1.333333333,209777,3096.194245,69,7.166666667,3002347,2081.057169,17850521,2469.600448,5866864,4088.251852,1185727,4056.863065,291,8.071428571,1273015,4634.875,273,7.052631579,5866864,4088.251852,18618409,2537.428571,2219761,4460.724638,501,6.306451613,5835392,4035.50416,11333071,8835.884447,5177230,9221.535878,567,37.66666667,11333071,8835.884447
1A3_M05,M05,Plate1_drugs,1,doxorubicin,treated,0.03125,0.15625,1A3,13,5,1407,1.246784076,1.581202455,12071387,9373.052123,2204.421837,42.32549838,6317532,941.9123849,3031386.5,2135.690374,1849,1528.166667,1,1,196236.5,3286.355743,61,7.25,3031386.5,2135.690374,17187208,2544.345181,5903171.5,4192.515668,1377678,4225.610789,311,10.13261142,1141997.5,4825.137824,236.5,8.696943973,5903171.5,4192.515668,17183951,2565.389023,2586464,4436.098999,578,8.179449649,5578452,3858.592217,12098261,9384.478487,5290898.5,9796.408545,556,42.55882353,12098261,9384.478487
1A3_M06,M06,Plate1_drugs,1,doxorubicin,treated,0.015625,0.078125,1A3,13,6,1431.5,1.241467301,1.598184842,11743625.5,9028.999737,2140.815021,42.69240001,6714275.5,952.0838997,3127560,2130.36273,4203,1723.333333,2,1,212622.5,3248.121467,65,7.331818182,3127560,2130.36273,18157551,2512.414614,5952372,4088.507761,1194659.5,4090.028238,296.5,8.419512195,1099663,4634.244502,234,6.898275862,5952372,4088.507761,18120960,2512.958961,2204215.5,4293.907956,511,6.693611473,5468869.5,3744.18641,11759338.5,9012.637045,5347099.5,9348.267941,577.5,41.11309524,11759338.5,9012.637045
1A3_M07,M07,Plate1_drugs,1,trichostatin-a,treated,1,20,1A3,13,7,1812,1.2463631,1.576219935,5535989.5,2933.266997,687.693482,48.0264424,6187349,616.8159129,3000528.5,1667.871946,85004.5,1649.557484,53,2.637681159,162250,2223.035241,68.5,3.463977301,3000528.5,1667.871946,24252929.5,2258.537591,9683374.5,5390.865098,5111192,3828.781174,1309.5,12.51889466,5281171.5,5854.353714,898.5,31.67092803,9683374.5,5390.865098,21063232.5,2075.79373,5603268,4295.972663,1328,10.02575758,8223206,4649.434208,5537706,2933.528935,1599398.5,3271.462907,457.5,16.37878788,5537706,2933.528935
1A3_M08,M08,Plate1_drugs,1,DMSO,control,NULL,NULL,1A3,13,8,1372,1.233248145,1.537603068,12319643,9352.160414,2375.327765,41.79574925,7642729,1121.613604,3600495,2539.299771,14400,2209.666667,6,1.6,282020,3837.471545,76,8.272727273,3600495,2539.299771,18427212,2710.126179,6565942,4652.807812,1887969,4534.749205,413,10.09090909,2659946,5197.632883,514,12.2815534,6565942,4652.807812,19032142,2778.282857,1938674,4990.674699,379,5.481481481,6327268,4492.360902,12360798,9313.193878,5762362,9780.46368,587,40.47619048,12360798,9313.193878
1A3_M09,M09,Plate1_drugs,1,trichostatin-a,treated,0.5,10,1A3,13,9,1878,1.255455453,1.564043766,9242408,4591.247308,1173.3098,48.89931684,7196833,715.5012228,3538788,1806.682119,27230.5,1717.087135,12.5,2.5,91124,2759.290678,35,5.472222222,3538788,1806.682119,24591254.5,2430.057045,9700497.5,4944.215688,5542567,3984.195546,1349.5,14.02397892,5155663,5339.104454,930,21.28880643,9700497.5,4944.215688,24693434,2390.890695,6372591.5,4587.618925,1346,10.61838516,9922219.5,5115.924298,9252315.5,4594.546799,2795377,4987.561651,576.5,18.50601504,9252315.5,4594.546799
1A3_M10,M10,Plate1_drugs,1,trichostatin-a,treated,0.25,5,1A3,13,10,2108,1.274389934,1.726659256,13596344,6163.016405,1528.701797,51.80722884,8448784,778.2823346,4393117,2067.269769,0,0,0,0,138253,3789.556213,35,7.875,4393117,2067.269769,27467727,2502.646157,10565744,4918.053946,4274064,4303.831448,971,13.80882353,4090394,5439.611726,746,15.93333333,10565744,4918.053946,25536713,2312.152838,4201250,4500.612177,902,8.167664671,9658920,4504.55201,13597936,6163.136846,4769709,6420.04375,723,21.82926829,13597936,6163.136846
1A3_M11,M11,Plate1_drugs,1,trichostatin-a,treated,0.125,2.5,1A3,13,11,2264,1.247141446,1.658551329,17892747,7979.007884,2025.097612,53.68998351,12147251,1057.83362,6077614,2705.473602,0,0,0,0,289990,4672.4,62,8.333333333,6077614,2705.473602,30601946,2686.827964,11316824,5047.836783,4372346,4539.511928,933,11.25471698,4359409,5519.168103,784,14.24675325,11316824,5047.836783,28736830,2528.958177,3713171,4808.730631,748,6.009433962,9955552,4461.723684,17932598,8004.568875,6802743,8386.456383,787,30.21428571,17932598,8004.568875
